| id  | pathid | xtl  | ytl  | xbr  | ybr  | frame | occluded | outside |
| 1123 |     11 |   70 |  175 |  120 |  223 |  1890 |        0 |       0 |
| 1124 |     11 |   84 |  178 |  134 |  226 |  1891 |        0 |       0 |
| 1125 |     11 |   84 |  189 |  134 |  237 |  1892 |        0 |       0 |
| 1126 |     11 |   88 |  189 |  138 |  237 |  1893 |        0 |       0 |
| 1127 |     11 |  272 |   82 |  319 |  131 |  1816 |        0 |       0 |
| 1128 |     11 |  260 |   82 |  307 |  131 |  1817 |        0 |       0 |
| 1129 |     11 |   29 |  194 |   78 |  238 |  1968 |        0 |       0 |
| 1130 |     11 |   15 |  194 |   64 |  238 |  1969 |        0 |       0 |
| 1131 |     11 |   56 |  195 |  106 |  239 |  1964 |        0 |       0 |
| 1132 |     11 |   61 |  195 |  111 |  239 |  1965 |        0 |       0 |
| 1133 |     11 |   51 |  195 |  101 |  239 |  1966 |        0 |       0 |
| 1134 |     11 |   43 |  194 |   92 |  238 |  1967 |        0 |       0 |
| 1135 |     11 |  245 |   79 |  292 |  128 |  1818 |        0 |       0 |
| 1136 |     11 |  220 |   79 |  267 |  128 |  1819 |        0 |       0 |
| 1137 |     11 |   53 |  188 |  103 |  233 |  1962 |        0 |       0 |
| 1138 |     11 |   53 |  195 |  103 |  239 |  1963 |        0 |       0 |
| 1139 |     11 |   68 |  187 |  118 |  235 |  1888 |        0 |       0 |
| 1140 |     11 |   83 |  161 |  133 |  209 |  1882 |        0 |       0 |
| 1141 |     11 |   95 |  161 |  145 |  209 |  1881 |        0 |       0 |
| 1142 |     11 |  116 |  175 |  166 |  223 |  1880 |        0 |       0 |
| 1143 |     11 |  270 |   49 |  318 |   98 |  1807 |        0 |       0 |
| 1144 |     11 |  268 |   42 |  316 |   91 |  1806 |        0 |       0 |
| 1145 |     11 |  248 |   31 |  296 |   80 |  1804 |        0 |       0 |
| 1146 |     11 |  245 |   26 |  293 |   75 |  1803 |        0 |       0 |
| 1147 |     11 |  245 |   15 |  293 |   64 |  1802 |        0 |       0 |
| 1148 |     11 |  238 |    7 |  286 |   56 |  1801 |        0 |       0 |
| 1149 |     11 |  229 |    6 |  277 |   55 |  1800 |        0 |       0 |
| 1150 |     11 |  100 |  122 |  148 |  173 |  1977 |        0 |       0 |
| 1151 |     11 |  124 |  158 |  172 |  209 |  1976 |        0 |       0 |
| 1152 |     11 |  124 |  172 |  172 |  223 |  1975 |        0 |       0 |
| 1153 |     11 |   97 |  178 |  145 |  229 |  1974 |        0 |       0 |
| 1154 |     11 |   31 |  194 |   80 |  238 |  1973 |        0 |       0 |
| 1155 |     11 |   18 |  194 |   67 |  238 |  1972 |        0 |       0 |
| 1156 |     11 |  272 |   59 |  319 |  108 |  1809 |        0 |       0 |
| 1157 |     11 |  272 |   56 |  319 |  105 |  1808 |        0 |       0 |
| 1158 |     11 |  195 |  133 |  243 |  184 |  2002 |        0 |       0 |
| 1159 |     11 |  207 |  132 |  255 |  183 |  2003 |        0 |       0 |
| 1160 |     11 |  179 |  133 |  227 |  184 |  2000 |        0 |       0 |
| 1161 |     11 |  132 |   97 |  180 |  148 |  2006 |        0 |       0 |
| 1162 |     11 |  198 |  174 |  246 |  225 |  2007 |        0 |       0 |
| 1163 |     11 |  222 |  122 |  270 |  173 |  2004 |        0 |       0 |
| 1164 |     11 |  132 |  107 |  180 |  158 |  2005 |        0 |       0 |
| 1165 |     11 |  182 |  187 |  230 |  238 |  2008 |        0 |       0 |
| 1166 |     11 |  169 |  189 |  217 |  239 |  2009 |        0 |       0 |
| 1167 |     12 |  201 |  180 |  258 |  234 |  2095 |        0 |       0 |
| 1168 |     12 |  201 |  160 |  258 |  214 |  2094 |        0 |       0 |
| 1169 |     12 |  186 |  187 |  242 |  239 |  2097 |        0 |       0 |
| 1170 |     12 |  201 |  189 |  258 |  239 |  2096 |        0 |       0 |
| 1171 |     12 |  177 |  121 |  234 |  175 |  2091 |        0 |       0 |
| 1172 |     12 |  169 |  114 |  226 |  168 |  2090 |        0 |       0 |
| 1173 |     12 |  196 |  148 |  253 |  202 |  2093 |        0 |       0 |
| 1174 |     12 |  186 |  140 |  243 |  194 |  2092 |        0 |       0 |
| 1175 |     12 |   38 |  176 |   92 |  235 |  2027 |        0 |       0 |
| 1176 |     12 |   16 |   52 |   70 |  101 |  2170 |        0 |       0 |
| 1177 |     12 |  206 |   55 |  260 |  104 |  2154 |        0 |       0 |
| 1178 |     12 |  206 |   42 |  260 |   91 |  2156 |        0 |       0 |
| 1179 |     12 |  206 |   39 |  260 |   88 |  2157 |        0 |       0 |
| 1180 |     12 |  182 |  101 |  236 |  150 |  2150 |        0 |       0 |
| 1181 |     12 |  182 |   93 |  236 |  142 |  2151 |        0 |       0 |
| 1182 |     12 |  194 |   72 |  248 |  121 |  2152 |        0 |       0 |
| 1183 |     12 |  204 |   63 |  258 |  112 |  2153 |        0 |       0 |
| 1184 |     12 |   54 |  186 |  105 |  239 |  2244 |        0 |       0 |
| 1185 |     12 |  193 |   39 |  247 |   88 |  2158 |        0 |       0 |
| 1186 |     12 |  181 |   39 |  235 |   88 |  2159 |        0 |       0 |
| 1187 |     12 |   60 |  170 |  111 |  224 |  2242 |        0 |       0 |
| 1188 |     12 |   56 |  179 |  107 |  233 |  2243 |        0 |       0 |
| 1189 |     12 |    4 |  157 |   58 |  206 |  2178 |        0 |       0 |
| 1190 |     12 |   23 |   25 |   74 |   75 |  2068 |        0 |       0 |
| 1191 |     12 |   23 |   32 |   74 |   82 |  2069 |        0 |       0 |
| 1192 |     12 |  215 |  165 |  269 |  214 |  2145 |        0 |       0 |
| 1193 |     12 |  215 |  172 |  269 |  221 |  2144 |        0 |       0 |
| 1194 |     12 |  215 |  182 |  269 |  231 |  2143 |        0 |       0 |
| 1195 |     12 |  215 |  190 |  269 |  239 |  2142 |        0 |       0 |
| 1196 |     12 |  210 |  190 |  264 |  239 |  2141 |        0 |       0 |
| 1197 |     12 |    6 |    0 |   57 |   50 |  2063 |        0 |       0 |
| 1198 |     12 |   13 |    0 |   64 |   50 |  2064 |        0 |       0 |
| 1199 |     12 |   13 |    1 |   64 |   51 |  2065 |        0 |       0 |
| 1200 |     12 |   24 |   17 |   75 |   67 |  2066 |        0 |       0 |
| 1201 |     12 |  191 |  117 |  245 |  166 |  2148 |        0 |       0 |
| 1202 |     12 |  268 |   58 |  319 |  112 |  2231 |        0 |       0 |
| 1203 |     12 |  191 |  140 |  245 |  189 |  2147 |        0 |       0 |
| 1204 |     12 |   38 |  158 |   92 |  217 |  2025 |        0 |       0 |
| 1205 |     12 |   38 |  171 |   92 |  230 |  2026 |        0 |       0 |
| 1206 |     12 |    1 |   78 |   55 |  127 |  2172 |        0 |       0 |
| 1207 |     12 |    1 |  102 |   55 |  151 |  2173 |        0 |       0 |
| 1208 |     12 |   94 |   93 |  151 |  147 |  2079 |        0 |       0 |
| 1209 |     12 |   84 |   93 |  135 |  143 |  2078 |        0 |       0 |
| 1210 |     12 |    1 |  120 |   55 |  169 |  2174 |        0 |       0 |
| 1211 |     12 |    1 |  118 |   55 |  167 |  2175 |        0 |       0 |
| 1212 |     12 |   52 |   77 |  103 |  127 |  2073 |        0 |       0 |
| 1213 |     12 |   52 |   68 |  103 |  118 |  2072 |        0 |       0 |
| 1214 |     12 |   43 |   56 |   94 |  106 |  2071 |        0 |       0 |
| 1215 |     12 |   39 |  179 |   93 |  228 |  2179 |        0 |       0 |
| 1216 |     12 |   84 |  100 |  135 |  150 |  2077 |        0 |       0 |
| 1217 |     12 |   56 |   93 |  107 |  143 |  2075 |        0 |       0 |
| 1218 |     12 |   52 |   89 |  103 |  139 |  2074 |        0 |       0 |
| 1219 |     12 |    0 |  121 |   54 |  170 |  2200 |        0 |       0 |
| 1220 |     12 |    0 |  104 |   54 |  153 |  2201 |        0 |       0 |
| 1221 |     12 |   11 |   99 |   65 |  148 |  2202 |        0 |       0 |
| 1222 |     12 |  252 |   76 |  303 |  130 |  2233 |        0 |       0 |
| 1223 |     12 |    4 |   61 |   58 |  110 |  2171 |        0 |       0 |
| 1224 |     12 |   66 |   43 |  120 |   92 |  2205 |        0 |       0 |
| 1225 |     12 |   21 |    4 |   78 |   62 |  2046 |        0 |       0 |
| 1226 |     12 |   14 |    1 |   71 |   59 |  2047 |        0 |       0 |
| 1227 |     12 |   13 |   27 |   70 |   85 |  2044 |        0 |       0 |
| 1228 |     12 |   21 |   18 |   78 |   76 |  2045 |        0 |       0 |
| 1229 |     12 |   13 |   57 |   70 |  115 |  2042 |        0 |       0 |
| 1230 |     12 |   13 |   42 |   70 |  100 |  2043 |        0 |       0 |
| 1231 |     12 |   13 |  120 |   67 |  179 |  2040 |        0 |       0 |
| 1232 |     12 |   13 |   86 |   67 |  145 |  2041 |        0 |       0 |
| 1233 |     12 |  107 |   38 |  160 |   92 |  2207 |        0 |       0 |
| 1234 |     12 |    5 |    1 |   62 |   59 |  2048 |        0 |       0 |
| 1235 |     12 |    0 |    1 |   52 |   59 |  2049 |        0 |       0 |
| 1236 |     12 |  183 |  111 |  237 |  160 |  2149 |        0 |       0 |
| 1237 |     12 |   82 |   37 |  136 |   86 |  2165 |        0 |       0 |
| 1238 |     12 |   91 |   37 |  145 |   86 |  2164 |        0 |       0 |
| 1239 |     12 |   61 |   37 |  115 |   86 |  2167 |        0 |       0 |
| 1240 |     12 |   72 |   37 |  126 |   86 |  2166 |        0 |       0 |
| 1241 |     12 |  151 |   36 |  205 |   85 |  2161 |        0 |       0 |
| 1242 |     12 |  173 |   36 |  227 |   85 |  2160 |        0 |       0 |
| 1243 |     12 |  113 |   37 |  167 |   86 |  2163 |        0 |       0 |
| 1244 |     12 |  137 |   36 |  191 |   85 |  2162 |        0 |       0 |
| 1245 |     12 |   48 |  182 |  102 |  231 |  2190 |        0 |       0 |
| 1246 |     12 |   30 |  180 |   84 |  229 |  2191 |        0 |       0 |
| 1247 |     12 |   24 |  172 |   78 |  221 |  2192 |        0 |       0 |
| 1248 |     12 |    0 |  167 |   54 |  216 |  2193 |        0 |       0 |
| 1249 |     12 |    0 |  160 |   54 |  209 |  2194 |        0 |       0 |
| 1250 |     12 |    0 |    0 |   52 |   49 |  2051 |        0 |       0 |
| 1251 |     12 |    0 |    0 |   46 |   50 |  2050 |        0 |       0 |
| 1252 |     12 |    0 |    0 |   52 |   42 |  2053 |        0 |       0 |
| 1253 |     12 |    0 |    5 |   52 |   54 |  2052 |        0 |       0 |
| 1254 |     12 |   11 |   99 |   65 |  148 |  2204 |        0 |       0 |
| 1255 |     12 |    0 |    0 |   51 |   50 |  2054 |        0 |       0 |
| 1256 |     12 |  100 |   40 |  153 |   94 |  2206 |        0 |       0 |
| 1257 |     12 |    0 |    0 |   51 |   50 |  2056 |        0 |       0 |
| 1258 |     12 |  117 |   25 |  170 |   79 |  2208 |        0 |       0 |
| 1259 |     12 |  140 |   23 |  193 |   77 |  2209 |        0 |       0 |
| 1260 |     12 |   51 |  188 |  107 |  238 |  2118 |        0 |       0 |
| 1261 |     12 |   51 |  192 |  107 |  239 |  2119 |        0 |       0 |
| 1262 |     12 |   78 |  183 |  134 |  235 |  2110 |        0 |       0 |
| 1263 |     12 |   69 |  183 |  125 |  235 |  2111 |        0 |       0 |
| 1264 |     12 |   56 |  183 |  112 |  235 |  2112 |        0 |       0 |
| 1265 |     12 |   48 |  183 |  104 |  235 |  2113 |        0 |       0 |
| 1266 |     12 |   50 |  189 |  106 |  239 |  2115 |        0 |       0 |
| 1267 |     12 |   39 |  189 |   95 |  239 |  2116 |        0 |       0 |
| 1268 |     12 |   53 |  189 |  109 |  239 |  2117 |        0 |       0 |
| 1269 |     12 |  120 |  106 |  171 |  160 |  2239 |        0 |       0 |
| 1270 |     12 |  145 |   98 |  196 |  152 |  2238 |        0 |       0 |
| 1271 |     12 |   55 |  191 |  111 |  238 |  2123 |        0 |       0 |
| 1272 |     12 |   41 |  189 |   95 |  238 |  2183 |        0 |       0 |
| 1273 |     12 |   51 |  189 |  105 |  238 |  2182 |        0 |       0 |
| 1274 |     12 |   59 |  189 |  113 |  238 |  2181 |        0 |       0 |
| 1275 |     12 |   48 |  179 |  102 |  228 |  2180 |        0 |       0 |
| 1276 |     12 |   35 |  189 |   89 |  238 |  2187 |        0 |       0 |
| 1277 |     12 |   45 |  189 |   99 |  238 |  2186 |        0 |       0 |
| 1278 |     12 |   29 |  189 |   83 |  238 |  2185 |        0 |       0 |
| 1279 |     12 |   46 |  189 |  100 |  238 |  2184 |        0 |       0 |
| 1280 |     12 |   46 |  182 |  100 |  231 |  2189 |        0 |       0 |
| 1281 |     12 |   46 |  189 |  100 |  238 |  2188 |        0 |       0 |
| 1282 |     12 |  195 |   31 |  248 |   85 |  2213 |        0 |       0 |
| 1283 |     12 |  158 |   31 |  211 |   85 |  2211 |        0 |       0 |
| 1284 |     12 |  239 |   17 |  292 |   71 |  2216 |        0 |       0 |
| 1285 |     12 |  230 |   20 |  283 |   74 |  2215 |        0 |       0 |
| 1286 |     12 |  206 |   20 |  259 |   74 |  2214 |        0 |       0 |
| 1287 |     12 |  105 |  118 |  156 |  172 |  2240 |        0 |       0 |
| 1288 |     12 |  261 |   21 |  314 |   75 |  2218 |        0 |       0 |
| 1289 |     12 |   76 |  149 |  127 |  203 |  2241 |        0 |       0 |
| 1290 |     12 |   99 |   96 |  156 |  150 |  2082 |        0 |       0 |
| 1291 |     12 |  100 |  184 |  156 |  236 |  2109 |        0 |       0 |
| 1292 |     12 |  119 |  184 |  175 |  236 |  2108 |        0 |       0 |
| 1293 |     12 |   99 |   86 |  156 |  140 |  2083 |        0 |       0 |
| 1294 |     12 |   38 |  177 |   92 |  236 |  2028 |        0 |       0 |
| 1295 |     12 |   39 |  180 |   93 |  239 |  2029 |        0 |       0 |
| 1296 |     12 |  248 |   58 |  299 |  112 |  2232 |        0 |       0 |
| 1297 |     12 |  183 |   78 |  234 |  132 |  2235 |        0 |       0 |
| 1298 |     12 |  160 |   79 |  211 |  133 |  2237 |        0 |       0 |
| 1299 |     12 |  165 |   79 |  216 |  133 |  2236 |        0 |       0 |
| 1300 |     12 |  198 |  143 |  252 |  192 |  2146 |        0 |       0 |
| 1301 |     12 |   71 |  188 |  125 |  238 |  2136 |        0 |       0 |
| 1302 |     12 |  130 |  174 |  184 |  224 |  2137 |        0 |       0 |
| 1303 |     12 |   59 |  188 |  113 |  238 |  2134 |        0 |       0 |
| 1304 |     12 |   63 |  188 |  117 |  238 |  2135 |        0 |       0 |
| 1305 |     12 |   52 |  188 |  106 |  238 |  2132 |        0 |       0 |
| 1306 |     12 |   54 |  188 |  108 |  238 |  2133 |        0 |       0 |
| 1307 |     12 |   53 |  188 |  107 |  238 |  2130 |        0 |       0 |
| 1308 |     12 |   57 |  188 |  111 |  238 |  2131 |        0 |       0 |
| 1309 |     12 |  261 |   21 |  314 |   75 |  2220 |        0 |       0 |
| 1310 |     12 |   14 |  142 |   68 |  201 |  2037 |        0 |       0 |
| 1311 |     12 |   18 |  157 |   72 |  216 |  2036 |        0 |       0 |
| 1312 |     12 |   24 |  161 |   78 |  220 |  2035 |        0 |       0 |
| 1313 |     12 |   46 |  167 |  100 |  226 |  2034 |        0 |       0 |
| 1314 |     12 |   45 |  180 |   99 |  239 |  2033 |        0 |       0 |
| 1315 |     12 |   54 |  180 |  108 |  239 |  2032 |        0 |       0 |
| 1316 |     12 |   41 |  180 |   95 |  239 |  2031 |        0 |       0 |
| 1317 |     12 |   52 |  180 |  106 |  239 |  2030 |        0 |       0 |
| 1318 |     12 |   57 |  185 |  108 |  238 |  2251 |        0 |       0 |
| 1319 |     12 |   14 |  142 |   68 |  201 |  2039 |        0 |       0 |
| 1320 |     12 |   55 |   40 |  109 |   89 |  2168 |        0 |       0 |
| 1321 |     12 |   53 |  191 |  109 |  238 |  2121 |        0 |       0 |
| 1322 |     12 |   49 |  188 |  105 |  235 |  2120 |        0 |       0 |
| 1323 |     12 |  145 |   97 |  202 |  151 |  2088 |        0 |       0 |
| 1324 |     12 |  166 |  104 |  223 |  158 |  2089 |        0 |       0 |
| 1325 |     12 |   47 |  190 |  102 |  239 |  2125 |        0 |       0 |
| 1326 |     12 |   47 |  191 |  103 |  238 |  2124 |        0 |       0 |
| 1327 |     12 |   56 |  190 |  111 |  239 |  2127 |        0 |       0 |
| 1328 |     12 |   51 |  190 |  106 |  239 |  2126 |        0 |       0 |
| 1329 |     12 |   56 |  189 |  110 |  239 |  2129 |        0 |       0 |
| 1330 |     12 |   51 |  189 |  105 |  239 |  2128 |        0 |       0 |
| 1331 |     12 |   96 |   90 |  153 |  144 |  2080 |        0 |       0 |
| 1332 |     12 |   99 |   91 |  156 |  145 |  2081 |        0 |       0 |
| 1333 |     12 |  101 |   86 |  158 |  140 |  2086 |        0 |       0 |
| 1334 |     12 |  115 |   86 |  172 |  140 |  2087 |        0 |       0 |
| 1335 |     12 |   95 |   86 |  152 |  140 |  2084 |        0 |       0 |
| 1336 |     12 |   89 |   86 |  146 |  140 |  2085 |        0 |       0 |
| 1337 |     13 |   72 |   63 |  121 |  111 |  1788 |        0 |       0 |
| 1338 |     13 |   87 |   57 |  136 |  105 |  1789 |        0 |       0 |
| 1339 |     13 |   60 |  130 |  109 |  178 |  1780 |        0 |       0 |
| 1340 |     13 |   60 |  121 |  109 |  169 |  1781 |        0 |       0 |
| 1341 |     13 |   60 |  108 |  109 |  156 |  1782 |        0 |       0 |
| 1342 |     13 |   55 |  106 |  104 |  154 |  1783 |        0 |       0 |
| 1343 |     13 |   59 |   93 |  108 |  141 |  1784 |        0 |       0 |
| 1344 |     13 |   59 |   83 |  108 |  131 |  1785 |        0 |       0 |
| 1345 |     13 |   59 |   75 |  108 |  123 |  1786 |        0 |       0 |
| 1346 |     13 |   78 |  139 |  127 |  187 |  1775 |        0 |       0 |
| 1347 |     13 |   64 |  164 |  113 |  212 |  1774 |        0 |       0 |
| 1348 |     13 |   74 |  140 |  123 |  188 |  1777 |        0 |       0 |
| 1349 |     13 |   85 |  137 |  134 |  185 |  1776 |        0 |       0 |
| 1350 |     13 |   52 |  185 |  101 |  235 |  1771 |        0 |       0 |
| 1351 |     13 |   52 |  187 |  101 |  237 |  1770 |        0 |       0 |
| 1352 |     13 |   50 |  189 |   99 |  237 |  1773 |        0 |       0 |
| 1353 |     13 |   52 |  191 |  101 |  239 |  1772 |        0 |       0 |
| 1354 |     13 |   72 |  131 |  121 |  179 |  1779 |        0 |       0 |
| 1355 |     13 |   74 |  140 |  123 |  188 |  1778 |        0 |       0 |
| 1356 |     13 |  114 |  163 |  164 |  214 |  1678 |        0 |       0 |
| 1357 |     13 |  134 |  162 |  184 |  213 |  1679 |        0 |       0 |
| 1358 |     13 |   86 |  163 |  136 |  214 |  1674 |        0 |       0 |
| 1359 |     13 |   78 |  183 |  128 |  234 |  1675 |        0 |       0 |
| 1360 |     13 |   79 |  186 |  129 |  237 |  1676 |        0 |       0 |
| 1361 |     13 |   89 |  169 |  139 |  220 |  1677 |        0 |       0 |
| 1362 |     13 |  106 |  186 |  156 |  237 |  1670 |        0 |       0 |
| 1363 |     13 |  111 |  186 |  161 |  237 |  1671 |        0 |       0 |
| 1364 |     13 |  102 |  162 |  152 |  213 |  1672 |        0 |       0 |
| 1365 |     13 |  101 |  153 |  151 |  204 |  1673 |        0 |       0 |
| 1366 |     13 |  214 |    4 |  263 |   52 |  1799 |        0 |       0 |
| 1367 |     13 |  202 |    2 |  251 |   50 |  1798 |        0 |       0 |
| 1368 |     13 |  138 |   28 |  187 |   76 |  1793 |        0 |       0 |
| 1369 |     13 |  127 |   33 |  176 |   81 |  1792 |        0 |       0 |
| 1370 |     13 |  121 |   44 |  170 |   92 |  1791 |        0 |       0 |
| 1371 |     13 |   91 |   53 |  140 |  101 |  1790 |        0 |       0 |
| 1372 |     13 |  185 |    2 |  234 |   50 |  1797 |        0 |       0 |
| 1373 |     13 |  182 |    2 |  231 |   50 |  1796 |        0 |       0 |
| 1374 |     13 |  176 |    2 |  225 |   50 |  1795 |        0 |       0 |
| 1375 |     13 |  160 |   10 |  209 |   58 |  1794 |        0 |       0 |
| 1376 |     13 |   65 |   90 |  115 |  140 |  1704 |        0 |       0 |
| 1377 |     13 |   65 |   95 |  115 |  145 |  1705 |        0 |       0 |
| 1378 |     13 |   59 |  109 |  109 |  159 |  1706 |        0 |       0 |
| 1379 |     13 |   57 |   98 |  107 |  148 |  1707 |        0 |       0 |
| 1380 |     13 |   30 |  126 |   80 |  176 |  1708 |        0 |       0 |
| 1381 |     13 |   10 |  162 |   60 |  212 |  1709 |        0 |       0 |
| 1382 |     13 |  106 |  180 |  156 |  231 |  1669 |        0 |       0 |
| 1383 |     13 |  122 |  156 |  172 |  207 |  1668 |        0 |       0 |
| 1384 |     13 |  125 |  147 |  175 |  198 |  1667 |        0 |       0 |
| 1385 |     13 |  118 |  158 |  168 |  209 |  1666 |        0 |       0 |
| 1386 |     13 |  108 |  183 |  158 |  234 |  1665 |        0 |       0 |
| 1387 |     13 |    4 |  184 |   54 |  235 |  1664 |        0 |       0 |
| 1388 |     13 |  110 |  186 |  160 |  237 |  1663 |        0 |       0 |
| 1389 |     13 |  128 |  182 |  178 |  233 |  1662 |        0 |       0 |
| 1390 |     13 |  160 |  145 |  210 |  196 |  1661 |        0 |       0 |
| 1391 |     13 |  168 |  129 |  218 |  180 |  1660 |        0 |       0 |
| 1392 |     13 |   28 |  165 |   78 |  215 |  1713 |        0 |       0 |
| 1393 |     13 |  105 |  185 |  155 |  235 |  1717 |        0 |       0 |
| 1394 |     13 |  128 |  156 |  178 |  206 |  1716 |        0 |       0 |
| 1395 |     13 |  146 |  147 |  196 |  197 |  1715 |        0 |       0 |
| 1396 |     13 |  118 |  149 |  168 |  199 |  1714 |        0 |       0 |
| 1397 |     13 |  112 |  183 |  162 |  233 |  1719 |        0 |       0 |
| 1398 |     13 |  112 |  186 |  162 |  236 |  1718 |        0 |       0 |
| 1399 |     13 |  157 |  127 |  207 |  178 |  1658 |        0 |       0 |
| 1400 |     13 |  171 |  116 |  221 |  167 |  1659 |        0 |       0 |
| 1401 |     13 |  119 |  168 |  168 |  220 |  1729 |        0 |       0 |
| 1402 |     13 |  118 |  184 |  167 |  236 |  1726 |        0 |       0 |
| 1403 |     13 |  108 |  184 |  157 |  236 |  1724 |        0 |       0 |
| 1404 |     13 |  112 |  162 |  161 |  214 |  1725 |        0 |       0 |
| 1405 |     13 |  118 |  191 |  168 |  239 |  1722 |        0 |       0 |
| 1406 |     13 |  118 |  187 |  167 |  239 |  1723 |        0 |       0 |
| 1407 |     13 |  126 |  163 |  176 |  213 |  1720 |        0 |       0 |
| 1408 |     13 |  120 |  174 |  170 |  224 |  1721 |        0 |       0 |
| 1409 |     13 |  130 |  164 |  179 |  216 |  1739 |        0 |       0 |
| 1410 |     13 |  129 |  170 |  178 |  222 |  1738 |        0 |       0 |
| 1411 |     13 |  121 |  157 |  170 |  209 |  1730 |        0 |       0 |
| 1412 |     13 |   58 |  156 |  107 |  208 |  1735 |        0 |       0 |
| 1413 |     13 |  117 |  183 |  166 |  235 |  1737 |        0 |       0 |
| 1414 |     13 |   94 |  167 |  143 |  219 |  1736 |        0 |       0 |
| 1415 |     13 |    7 |  176 |   56 |  228 |  1748 |        0 |       0 |
| 1416 |     13 |   83 |  170 |  132 |  222 |  1749 |        0 |       0 |
| 1417 |     13 |   73 |  184 |  122 |  236 |  1744 |        0 |       0 |
| 1418 |     13 |   69 |  186 |  118 |  238 |  1745 |        0 |       0 |
| 1419 |     13 |   79 |  179 |  128 |  231 |  1746 |        0 |       0 |
| 1420 |     13 |    7 |  171 |   56 |  223 |  1747 |        0 |       0 |
| 1421 |     13 |  103 |  162 |  152 |  214 |  1740 |        0 |       0 |
| 1422 |     13 |   78 |  155 |  127 |  207 |  1741 |        0 |       0 |
| 1423 |     13 |   70 |  148 |  119 |  200 |  1742 |        0 |       0 |
| 1424 |     13 |  100 |  148 |  149 |  200 |  1743 |        0 |       0 |
| 1425 |     13 |    3 |  155 |   53 |  205 |  1683 |        0 |       0 |
| 1426 |     13 |    6 |  105 |   56 |  155 |  1696 |        0 |       0 |
| 1427 |     13 |    6 |  174 |   56 |  224 |  1682 |        0 |       0 |
| 1428 |     13 |    5 |  113 |   55 |  163 |  1692 |        0 |       0 |
| 1429 |     13 |   64 |  153 |  113 |  205 |  1754 |        0 |       0 |
| 1430 |     13 |   79 |  150 |  128 |  202 |  1753 |        0 |       0 |
| 1431 |     13 |    6 |  171 |   55 |  223 |  1752 |        0 |       0 |
| 1432 |     13 |   90 |  171 |  139 |  223 |  1751 |        0 |       0 |
| 1433 |     13 |   88 |  178 |  137 |  230 |  1750 |        0 |       0 |
| 1434 |     13 |    5 |  109 |   55 |  159 |  1689 |        0 |       0 |
| 1435 |     13 |  235 |   16 |  284 |   64 |  1801 |        0 |       0 |
| 1436 |     13 |  231 |    9 |  280 |   57 |  1800 |        0 |       0 |
| 1437 |     13 |   15 |  166 |   65 |  217 |  1681 |        0 |       0 |
| 1438 |     13 |  101 |  149 |  151 |  200 |  1680 |        0 |       0 |
| 1439 |     13 |   50 |  188 |   99 |  238 |  1768 |        0 |       0 |
| 1440 |     13 |   50 |  187 |   99 |  237 |  1769 |        0 |       0 |
| 1441 |     13 |   25 |  104 |   75 |  154 |  1685 |        0 |       0 |
| 1442 |     13 |   15 |  123 |   65 |  173 |  1684 |        0 |       0 |
| 1443 |     13 |   51 |  186 |  100 |  238 |  1762 |        0 |       0 |
| 1444 |     13 |   50 |  188 |   99 |  239 |  1763 |        0 |       0 |
| 1445 |     13 |   56 |  155 |  105 |  207 |  1761 |        0 |       0 |
| 1446 |     13 |   57 |  188 |  106 |  238 |  1766 |        0 |       0 |
| 1447 |     13 |   53 |  188 |  102 |  238 |  1767 |        0 |       0 |
| 1448 |     13 |  157 |  127 |  208 |  175 |  1575 |        0 |       1 |
| 1449 |     13 |   51 |  189 |  100 |  239 |  1765 |        0 |       0 |
| 1450 |     14 |  157 |    0 |  208 |   50 |  2383 |        0 |       0 |
| 1451 |     14 |  268 |   77 |  319 |  127 |  2464 |        0 |       0 |
| 1452 |     14 |  268 |   81 |  319 |  131 |  2465 |        0 |       0 |
| 1453 |     14 |  268 |   94 |  319 |  144 |  2466 |        0 |       0 |
| 1454 |     14 |  268 |   90 |  319 |  140 |  2467 |        0 |       0 |
| 1455 |     14 |  268 |   47 |  319 |   97 |  2461 |        0 |       0 |
| 1456 |     14 |  268 |   64 |  319 |  114 |  2463 |        0 |       0 |
| 1457 |     14 |  268 |  103 |  319 |  153 |  2468 |        0 |       0 |
| 1458 |     14 |  267 |   99 |  318 |  149 |  2469 |        0 |       0 |
| 1459 |     14 |  205 |   15 |  256 |   65 |  2389 |        0 |       0 |
| 1460 |     14 |  188 |   15 |  239 |   65 |  2388 |        0 |       0 |
| 1461 |     14 |  152 |   38 |  203 |   89 |  2318 |        0 |       0 |
| 1462 |     14 |  146 |   63 |  197 |  114 |  2316 |        0 |       0 |
| 1463 |     14 |  148 |   43 |  199 |   94 |  2317 |        0 |       0 |
| 1464 |     14 |  146 |   93 |  197 |  144 |  2314 |        0 |       0 |
| 1465 |     14 |  151 |  153 |  202 |  204 |  2312 |        0 |       0 |
| 1466 |     14 |  147 |  132 |  198 |  183 |  2313 |        0 |       0 |
| 1467 |     14 |  154 |  178 |  205 |  229 |  2310 |        0 |       0 |
| 1468 |     14 |  154 |  167 |  205 |  218 |  2311 |        0 |       0 |
| 1469 |     14 |  267 |    6 |  318 |   56 |  2394 |        0 |       0 |
| 1470 |     14 |  266 |   12 |  317 |   62 |  2395 |        0 |       0 |
| 1471 |     14 |  265 |    3 |  316 |   53 |  2392 |        0 |       0 |
